Invoice_No,Stock_Code,Description,Quantity,Date,Unit_Price,Customer_ID,Country,DayOfWeek,Month,Year,Quarter,DayOfMonth,Total_Revenue,Outlier
C556877,D,Discount,-1,2011-06-15 12:00:00,129.9,15498.0,United Kingdom,Wednesday,6,2011,2,15,-129.9,False
556932,DOT,DOTCOM POSTAGE,1,2011-06-15 15:41:00,141.03,Unknown,United Kingdom,Wednesday,6,2011,2,15,141.03,False
C556966,22827,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,-1,2011-06-16 09:55:00,165.0,13523.0,United Kingdom,Thursday,6,2011,2,16,-165.0,False
557112,DOT,DOTCOM POSTAGE,1,2011-06-16 16:31:00,273.01,Unknown,United Kingdom,Thursday,6,2011,2,16,273.01,False
557324,DOT,DOTCOM POSTAGE,1,2011-06-20 09:41:00,212.33,Unknown,United Kingdom,Monday,6,2011,2,20,212.33,False
557377,M,Manual,1,2011-06-20 11:00:00,600.0,Unknown,EIRE,Monday,6,2011,2,20,1917.0,True
557377,M,Manual,1,2011-06-20 11:00:00,600.0,Unknown,EIRE,Monday,6,2011,2,20,1216.12,True
C557381,M,Manual,-1,2011-06-20 11:01:00,600.0,Unknown,EIRE,Monday,6,2011,2,20,-1216.12,True
C557387,M,Manual,-1,2011-06-20 11:02:00,600.0,Unknown,EIRE,Monday,6,2011,2,20,-1917.0,True
557471,22655,VINTAGE RED KITCHEN CABINET,2,2011-06-20 13:27:00,125.0,15825.0,United Kingdom,Monday,6,2011,2,20,250.0,False
557481,DOT,DOTCOM POSTAGE,1,2011-06-20 14:11:00,130.63,Unknown,United Kingdom,Monday,6,2011,2,20,130.63,False
557493,DOT,DOTCOM POSTAGE,1,2011-06-20 15:18:00,132.33,Unknown,United Kingdom,Monday,6,2011,2,20,132.33,False
557494,DOT,DOTCOM POSTAGE,1,2011-06-20 15:19:00,182.38,Unknown,United Kingdom,Monday,6,2011,2,20,182.38,False
557496,DOT,DOTCOM POSTAGE,1,2011-06-20 15:19:00,116.71,Unknown,United Kingdom,Monday,6,2011,2,20,101.17,False
557500,DOT,DOTCOM POSTAGE,1,2011-06-20 15:27:00,167.02,Unknown,United Kingdom,Monday,6,2011,2,20,167.02,False
557502,DOT,DOTCOM POSTAGE,1,2011-06-20 15:32:00,173.3,Unknown,United Kingdom,Monday,6,2011,2,20,173.3,False
C557638,POST,POSTAGE,-1,2011-06-21 16:01:00,545.58,17450.0,United Kingdom,Tuesday,6,2011,2,21,-545.58,True
557643,DOT,DOTCOM POSTAGE,1,2011-06-21 16:36:00,129.08,Unknown,United Kingdom,Tuesday,6,2011,2,21,129.08,False
557644,DOT,DOTCOM POSTAGE,1,2011-06-21 17:06:00,138.46,Unknown,United Kingdom,Tuesday,6,2011,2,21,138.46,False
557676,22655,VINTAGE RED KITCHEN CABINET,2,2011-06-22 10:28:00,125.0,15804.0,United Kingdom,Wednesday,6,2011,2,22,250.0,False
557754,POST,POSTAGE,1,2011-06-22 13:12:00,600.0,12432.0,Norway,Wednesday,6,2011,2,22,700.0,True
C557895,22656,VINTAGE BLUE KITCHEN CABINET,-1,2011-06-23 14:20:00,125.0,15834.0,United Kingdom,Thursday,6,2011,2,23,-125.0,False
557937,DOT,DOTCOM POSTAGE,1,2011-06-23 15:30:00,157.81,Unknown,United Kingdom,Thursday,6,2011,2,23,157.81,False
557938,DOT,DOTCOM POSTAGE,1,2011-06-23 15:35:00,159.78,Unknown,United Kingdom,Thursday,6,2011,2,23,159.78,False
C558036,AMAZONFEE,AMAZON FEE,-1,2011-06-24 12:31:00,600.0,Unknown,United Kingdom,Friday,6,2011,2,24,-5791.18,True
C558037,AMAZONFEE,AMAZON FEE,-1,2011-06-24 12:33:00,600.0,Unknown,United Kingdom,Friday,6,2011,2,24,-4534.24,True
558047,M,Manual,1,2011-06-24 13:51:00,542.2,Unknown,EIRE,Friday,6,2011,2,24,542.2,True
C558048,M,Manual,-1,2011-06-24 13:52:00,542.2,Unknown,EIRE,Friday,6,2011,2,24,-542.2,True
558066,DOT,DOTCOM POSTAGE,1,2011-06-24 15:45:00,150.77,Unknown,United Kingdom,Friday,6,2011,2,24,150.77,False
558068,DOT,DOTCOM POSTAGE,1,2011-06-24 15:51:00,150.71,Unknown,United Kingdom,Friday,6,2011,2,24,150.71,False
558092,22656,VINTAGE BLUE KITCHEN CABINET,1,2011-06-26 12:54:00,125.0,14808.0,United Kingdom,Sunday,6,2011,2,26,125.0,False
558116,DOT,DOTCOM POSTAGE,1,2011-06-27 09:11:00,200.58,Unknown,United Kingdom,Monday,6,2011,2,27,200.58,False
558118,DOT,DOTCOM POSTAGE,1,2011-06-27 09:11:00,131.58,Unknown,United Kingdom,Monday,6,2011,2,27,131.58,False
558119,DOT,DOTCOM POSTAGE,1,2011-06-27 09:12:00,189.79,Unknown,United Kingdom,Monday,6,2011,2,27,189.79,False
558240,DOT,DOTCOM POSTAGE,1,2011-06-27 15:27:00,147.53,Unknown,United Kingdom,Monday,6,2011,2,27,147.53,False
558316,DOT,DOTCOM POSTAGE,1,2011-06-28 11:45:00,116.71,Unknown,United Kingdom,Tuesday,6,2011,2,28,107.58,False
558340,M,Manual,1,2011-06-28 14:01:00,481.45,Unknown,United Kingdom,Tuesday,6,2011,2,28,481.45,True
C558359,S,SAMPLES,-1,2011-06-28 15:10:00,570.0,Unknown,United Kingdom,Tuesday,6,2011,2,28,-570.0,True
558381,M,Manual,1,2011-06-28 17:01:00,600.0,15299.0,United Kingdom,Tuesday,6,2011,2,28,600.0,True
558475,DOT,DOTCOM POSTAGE,1,2011-06-29 15:58:00,600.0,Unknown,United Kingdom,Wednesday,6,2011,2,29,858.46,True
558614,DOT,DOTCOM POSTAGE,1,2011-06-30 15:56:00,264.65,Unknown,United Kingdom,Thursday,6,2011,2,30,264.65,False
558627,22823,CHEST NATURAL WOOD 20 DRAWERS,1,2011-06-30 17:40:00,125.0,14711.0,United Kingdom,Thursday,6,2011,2,30,125.0,False
558627,22827,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,1,2011-06-30 17:40:00,165.0,14711.0,United Kingdom,Thursday,6,2011,2,30,165.0,False
558682,DOT,DOTCOM POSTAGE,1,2011-07-01 11:20:00,126.54,Unknown,United Kingdom,Friday,7,2011,3,1,126.54,False
558683,DOT,DOTCOM POSTAGE,1,2011-07-01 11:23:00,116.71,Unknown,United Kingdom,Friday,7,2011,3,1,112.5,False
558715,M,Manual,1,2011-07-01 13:18:00,116.71,Unknown,United Kingdom,Friday,7,2011,3,1,116.69,False
558762,22655,VINTAGE RED KITCHEN CABINET,2,2011-07-03 13:05:00,125.0,15023.0,United Kingdom,Sunday,7,2011,3,3,250.0,False
558774,DOT,DOTCOM POSTAGE,1,2011-07-04 10:17:00,206.66,Unknown,United Kingdom,Monday,7,2011,3,4,206.66,False
558777,DOT,DOTCOM POSTAGE,1,2011-07-04 10:23:00,304.24,Unknown,United Kingdom,Monday,7,2011,3,4,304.24,True
558809,DOT,DOTCOM POSTAGE,1,2011-07-04 11:10:00,146.5,Unknown,United Kingdom,Monday,7,2011,3,4,146.5,False
558810,DOT,DOTCOM POSTAGE,1,2011-07-04 11:11:00,196.79,Unknown,United Kingdom,Monday,7,2011,3,4,196.79,False
558837,DOT,DOTCOM POSTAGE,1,2011-07-04 11:58:00,117.63,Unknown,United Kingdom,Monday,7,2011,3,4,117.63,False
558895,M,Manual,1,2011-07-04 15:54:00,389.68,12619.0,Germany,Monday,7,2011,3,4,389.68,True
C558897,M,Manual,-1,2011-07-04 15:55:00,389.68,12619.0,Germany,Monday,7,2011,3,4,-389.68,True
558904,DOT,DOTCOM POSTAGE,1,2011-07-04 16:18:00,306.35,Unknown,United Kingdom,Monday,7,2011,3,4,306.35,True
559039,DOT,DOTCOM POSTAGE,1,2011-07-05 15:32:00,116.71,Unknown,United Kingdom,Tuesday,7,2011,3,5,116.71,False
559043,DOT,DOTCOM POSTAGE,1,2011-07-05 15:35:00,158.71,Unknown,United Kingdom,Tuesday,7,2011,3,5,158.71,False
559051,DOT,DOTCOM POSTAGE,1,2011-07-05 16:47:00,201.84,Unknown,United Kingdom,Tuesday,7,2011,3,5,201.84,False
559052,DOT,DOTCOM POSTAGE,1,2011-07-05 16:53:00,576.18,Unknown,United Kingdom,Tuesday,7,2011,3,5,576.18,True
559055,DOT,DOTCOM POSTAGE,1,2011-07-05 17:09:00,531.65,Unknown,United Kingdom,Tuesday,7,2011,3,5,531.65,True
559162,DOT,DOTCOM POSTAGE,1,2011-07-06 16:29:00,231.61,Unknown,United Kingdom,Wednesday,7,2011,3,6,231.61,False
559163,DOT,DOTCOM POSTAGE,1,2011-07-06 16:33:00,240.41,Unknown,United Kingdom,Wednesday,7,2011,3,6,240.41,False
559337,DOT,DOTCOM POSTAGE,1,2011-07-07 16:27:00,298.31,Unknown,United Kingdom,Thursday,7,2011,3,7,298.31,True
559338,DOT,DOTCOM POSTAGE,1,2011-07-07 16:30:00,296.61,Unknown,United Kingdom,Thursday,7,2011,3,7,296.61,True
559488,DOT,DOTCOM POSTAGE,1,2011-07-08 13:52:00,191.67,Unknown,United Kingdom,Friday,7,2011,3,8,191.67,False
559491,DOT,DOTCOM POSTAGE,1,2011-07-08 13:53:00,164.54,Unknown,United Kingdom,Friday,7,2011,3,8,164.54,False
559493,DOT,DOTCOM POSTAGE,1,2011-07-08 13:53:00,166.96,Unknown,United Kingdom,Friday,7,2011,3,8,166.96,False
559497,DOT,DOTCOM POSTAGE,1,2011-07-08 13:54:00,142.29,Unknown,United Kingdom,Friday,7,2011,3,8,142.29,False
559506,DOT,DOTCOM POSTAGE,1,2011-07-08 15:17:00,319.82,Unknown,United Kingdom,Friday,7,2011,3,8,319.82,True
C559530,22655,VINTAGE RED KITCHEN CABINET,-1,2011-07-10 12:04:00,125.0,14808.0,United Kingdom,Sunday,7,2011,3,10,-125.0,False
559693,DOT,DOTCOM POSTAGE,1,2011-07-11 16:21:00,275.11,Unknown,United Kingdom,Monday,7,2011,3,11,275.11,False
559802,DOT,DOTCOM POSTAGE,1,2011-07-12 13:48:00,175.88,Unknown,United Kingdom,Tuesday,7,2011,3,12,175.88,False
559816,DOT,DOTCOM POSTAGE,1,2011-07-12 16:11:00,375.64,Unknown,United Kingdom,Tuesday,7,2011,3,12,375.64,True
559817,DOT,DOTCOM POSTAGE,1,2011-07-12 16:20:00,169.55,Unknown,United Kingdom,Tuesday,7,2011,3,12,169.55,False
559889,POST,POSTAGE,1,2011-07-13 11:48:00,145.0,12678.0,France,Wednesday,7,2011,3,13,145.0,False
559914,DOT,DOTCOM POSTAGE,1,2011-07-13 15:13:00,198.75,Unknown,United Kingdom,Wednesday,7,2011,3,13,198.75,False
C559915,AMAZONFEE,AMAZON FEE,-1,2011-07-13 15:18:00,600.0,Unknown,United Kingdom,Wednesday,7,2011,3,13,-4383.62,True
C559917,AMAZONFEE,AMAZON FEE,-1,2011-07-13 15:21:00,600.0,Unknown,United Kingdom,Wednesday,7,2011,3,13,-6497.47,True
559923,DOT,DOTCOM POSTAGE,1,2011-07-13 16:07:00,240.67,Unknown,United Kingdom,Wednesday,7,2011,3,13,240.67,False
560090,DOT,DOTCOM POSTAGE,1,2011-07-14 16:46:00,255.83,Unknown,United Kingdom,Thursday,7,2011,3,14,255.83,False
560187,POST,POSTAGE,1,2011-07-15 12:05:00,550.94,17444.0,Canada,Friday,7,2011,3,15,550.94,True
560225,DOT,DOTCOM POSTAGE,1,2011-07-15 16:27:00,377.33,Unknown,United Kingdom,Friday,7,2011,3,15,377.33,True
560291,DOT,DOTCOM POSTAGE,1,2011-07-18 10:17:00,120.17,Unknown,United Kingdom,Monday,7,2011,3,18,120.17,False
560293,DOT,DOTCOM POSTAGE,1,2011-07-18 10:20:00,153.92,Unknown,United Kingdom,Monday,7,2011,3,18,153.92,False
560296,DOT,DOTCOM POSTAGE,1,2011-07-18 10:21:00,135.13,Unknown,United Kingdom,Monday,7,2011,3,18,135.13,False
560298,DOT,DOTCOM POSTAGE,1,2011-07-18 10:26:00,177.96,Unknown,United Kingdom,Monday,7,2011,3,18,177.96,False
C560372,M,Manual,-1,2011-07-18 12:26:00,600.0,17448.0,United Kingdom,Monday,7,2011,3,18,-4287.63,True
560373,M,Manual,1,2011-07-18 12:30:00,600.0,Unknown,United Kingdom,Monday,7,2011,3,18,4287.63,True
C560384,M,Manual,-1,2011-07-18 12:52:00,125.0,14808.0,United Kingdom,Monday,7,2011,3,18,-125.0,False
C560408,M,Manual,-1,2011-07-18 14:24:00,550.64,13564.0,United Kingdom,Monday,7,2011,3,18,-550.64,True
560411,M,Manual,1,2011-07-18 14:29:00,550.64,Unknown,United Kingdom,Monday,7,2011,3,18,550.64,True
560413,M,Manual,1,2011-07-18 14:33:00,550.64,13564.0,United Kingdom,Monday,7,2011,3,18,550.64,True
C560414,M,Manual,-1,2011-07-18 14:35:00,550.64,13564.0,United Kingdom,Monday,7,2011,3,18,-550.64,True
C560418,M,Manual,-1,2011-07-18 15:01:00,600.0,17809.0,United Kingdom,Monday,7,2011,3,18,-717.23,True
560419,M,Manual,1,2011-07-18 15:03:00,600.0,Unknown,United Kingdom,Monday,7,2011,3,18,717.23,True
C560420,M,Manual,-1,2011-07-18 15:11:00,600.0,15369.0,United Kingdom,Monday,7,2011,3,18,-1592.49,True
560421,M,Manual,1,2011-07-18 15:13:00,600.0,Unknown,United Kingdom,Monday,7,2011,3,18,1592.49,True
C560430,M,Manual,-1,2011-07-18 15:21:00,600.0,13154.0,United Kingdom,Monday,7,2011,3,18,-611.86,True
560431,M,Manual,1,2011-07-18 15:23:00,600.0,Unknown,United Kingdom,Monday,7,2011,3,18,611.86,True
560433,DOT,DOTCOM POSTAGE,1,2011-07-18 15:49:00,188.15,Unknown,United Kingdom,Monday,7,2011,3,18,188.15,False
560434,DOT,DOTCOM POSTAGE,1,2011-07-18 15:56:00,323.05,Unknown,United Kingdom,Monday,7,2011,3,18,323.05,True
C560435,M,Manual,-1,2011-07-18 16:01:00,294.92,17603.0,United Kingdom,Monday,7,2011,3,18,-294.92,True
C560436,M,Manual,-1,2011-07-18 16:04:00,600.0,17603.0,United Kingdom,Monday,7,2011,3,18,-705.45,True
560438,M,Manual,1,2011-07-18 16:06:00,294.92,Unknown,United Kingdom,Monday,7,2011,3,18,294.92,True
560439,M,Manual,1,2011-07-18 16:08:00,600.0,Unknown,United Kingdom,Monday,7,2011,3,18,705.45,True
C560572,M,Manual,-1,2011-07-19 14:45:00,116.71,17065.0,United Kingdom,Tuesday,7,2011,3,19,-112.35,False
560573,M,Manual,1,2011-07-19 14:47:00,116.71,Unknown,United Kingdom,Tuesday,7,2011,3,19,112.35,False
C560574,M,Manual,-1,2011-07-19 14:56:00,116.71,14437.0,United Kingdom,Tuesday,7,2011,3,19,-106.4,False
560575,M,Manual,1,2011-07-19 14:58:00,116.71,Unknown,United Kingdom,Tuesday,7,2011,3,19,106.4,False
C560645,M,Manual,-1,2011-07-20 11:23:00,451.42,15802.0,United Kingdom,Wednesday,7,2011,3,20,-451.42,True
C560647,M,Manual,-1,2011-07-20 11:31:00,600.0,18102.0,United Kingdom,Wednesday,7,2011,3,20,-3060.6,True
560651,M,Manual,1,2011-07-20 11:38:00,451.42,15802.0,United Kingdom,Wednesday,7,2011,3,20,451.42,True
C560653,M,Manual,-1,2011-07-20 11:40:00,451.42,15802.0,United Kingdom,Wednesday,7,2011,3,20,-451.42,True
560658,M,Manual,1,2011-07-20 11:42:00,451.42,Unknown,United Kingdom,Wednesday,7,2011,3,20,451.42,True
560772,DOT,DOTCOM POSTAGE,1,2011-07-20 16:12:00,268.05,Unknown,United Kingdom,Wednesday,7,2011,3,20,268.05,False
560773,DOT,DOTCOM POSTAGE,1,2011-07-20 16:17:00,252.11,Unknown,United Kingdom,Wednesday,7,2011,3,20,252.11,False
560779,DOT,DOTCOM POSTAGE,1,2011-07-21 09:30:00,178.71,Unknown,United Kingdom,Thursday,7,2011,3,21,178.71,False
560780,DOT,DOTCOM POSTAGE,1,2011-07-21 09:31:00,233.04,Unknown,United Kingdom,Thursday,7,2011,3,21,233.04,False
C560822,M,Manual,-1,2011-07-21 11:20:00,600.0,Unknown,United Kingdom,Thursday,7,2011,3,21,-770.26,True
C560825,M,Manual,-1,2011-07-21 11:23:00,367.38,Unknown,United Kingdom,Thursday,7,2011,3,21,-367.38,True
560926,DOT,DOTCOM POSTAGE,1,2011-07-22 09:20:00,356.7,Unknown,United Kingdom,Friday,7,2011,3,22,356.7,True
561209,DOT,DOTCOM POSTAGE,1,2011-07-25 16:57:00,299.72,Unknown,United Kingdom,Monday,7,2011,3,25,299.72,True
561214,DOT,DOTCOM POSTAGE,1,2011-07-25 17:00:00,135.08,Unknown,United Kingdom,Monday,7,2011,3,25,135.08,False
561217,DOT,DOTCOM POSTAGE,1,2011-07-25 17:09:00,234.63,Unknown,United Kingdom,Monday,7,2011,3,25,234.63,False
561218,DOT,DOTCOM POSTAGE,1,2011-07-25 17:11:00,162.95,Unknown,United Kingdom,Monday,7,2011,3,25,162.95,False
561369,DOT,DOTCOM POSTAGE,1,2011-07-26 16:22:00,151.61,Unknown,United Kingdom,Tuesday,7,2011,3,26,151.61,False
561371,DOT,DOTCOM POSTAGE,1,2011-07-26 16:25:00,122.99,Unknown,United Kingdom,Tuesday,7,2011,3,26,122.99,False
561513,DOT,DOTCOM POSTAGE,1,2011-07-27 15:12:00,116.71,Unknown,United Kingdom,Wednesday,7,2011,3,27,114.62,False
561515,DOT,DOTCOM POSTAGE,1,2011-07-27 15:16:00,133.3,Unknown,United Kingdom,Wednesday,7,2011,3,27,133.3,False
561651,DOT,DOTCOM POSTAGE,1,2011-07-28 15:36:00,180.5,Unknown,United Kingdom,Thursday,7,2011,3,28,180.5,False
561820,DOT,DOTCOM POSTAGE,1,2011-07-29 16:00:00,185.66,Unknown,United Kingdom,Friday,7,2011,3,29,185.66,False
561916,M,Manual,1,2011-08-01 11:44:00,250.0,15581.0,United Kingdom,Monday,8,2011,3,1,250.0,False
562024,DOT,DOTCOM POSTAGE,1,2011-08-01 16:07:00,142.94,Unknown,United Kingdom,Monday,8,2011,3,1,142.94,False
C562062,AMAZONFEE,AMAZON FEE,-1,2011-08-02 12:17:00,600.0,Unknown,United Kingdom,Tuesday,8,2011,3,2,-4575.64,True
C562086,AMAZONFEE,AMAZON FEE,-1,2011-08-02 12:27:00,600.0,Unknown,United Kingdom,Tuesday,8,2011,3,2,-6721.37,True
C562110,22655,VINTAGE RED KITCHEN CABINET,-1,2011-08-02 15:46:00,125.0,16316.0,United Kingdom,Tuesday,8,2011,3,2,-125.0,False
562113,DOT,DOTCOM POSTAGE,1,2011-08-02 16:11:00,150.59,Unknown,United Kingdom,Tuesday,8,2011,3,2,150.59,False
562114,DOT,DOTCOM POSTAGE,1,2011-08-02 16:14:00,119.51,Unknown,United Kingdom,Tuesday,8,2011,3,2,119.51,False
C562223,22655,VINTAGE RED KITCHEN CABINET,-2,2011-08-03 14:34:00,125.0,15804.0,United Kingdom,Wednesday,8,2011,3,3,-250.0,False
562264,DOT,DOTCOM POSTAGE,1,2011-08-03 16:14:00,133.06,Unknown,United Kingdom,Wednesday,8,2011,3,3,133.06,False
562417,DOT,DOTCOM POSTAGE,1,2011-08-04 16:32:00,141.5,Unknown,United Kingdom,Thursday,8,2011,3,4,141.5,False
562420,DOT,DOTCOM POSTAGE,1,2011-08-04 16:38:00,170.98,Unknown,United Kingdom,Thursday,8,2011,3,4,170.98,False
562553,DOT,DOTCOM POSTAGE,1,2011-08-05 16:34:00,214.11,Unknown,United Kingdom,Friday,8,2011,3,5,214.11,False
C562561,22656,VINTAGE BLUE KITCHEN CABINET,-1,2011-08-05 17:13:00,125.0,16729.0,United Kingdom,Friday,8,2011,3,5,-125.0,False
C562647,M,Manual,-1,2011-08-08 12:56:00,600.0,15502.0,United Kingdom,Monday,8,2011,3,8,-3155.95,True
562715,DOT,DOTCOM POSTAGE,1,2011-08-08 15:34:00,204.85,Unknown,United Kingdom,Monday,8,2011,3,8,204.85,False
562717,DOT,DOTCOM POSTAGE,1,2011-08-08 15:42:00,203.63,Unknown,United Kingdom,Monday,8,2011,3,8,203.63,False
C562786,M,Manual,-1,2011-08-09 13:43:00,250.0,15581.0,United Kingdom,Tuesday,8,2011,3,9,-250.0,False
562787,M,Manual,1,2011-08-09 13:44:00,208.34,15581.0,United Kingdom,Tuesday,8,2011,3,9,208.34,False
562843,DOT,DOTCOM POSTAGE,1,2011-08-09 17:37:00,116.71,Unknown,United Kingdom,Tuesday,8,2011,3,9,103.4,False
562933,DOT,DOTCOM POSTAGE,1,2011-08-10 16:51:00,150.17,Unknown,United Kingdom,Wednesday,8,2011,3,10,150.17,False
562934,DOT,DOTCOM POSTAGE,1,2011-08-10 16:56:00,195.62,Unknown,United Kingdom,Wednesday,8,2011,3,10,195.62,False
C562938,M,Manual,-1,2011-08-10 17:14:00,600.0,14156.0,EIRE,Wednesday,8,2011,3,10,-1121.18,True
562946,M,Manual,1,2011-08-11 09:38:00,600.0,15581.0,United Kingdom,Thursday,8,2011,3,11,2500.0,True
562955,DOT,DOTCOM POSTAGE,1,2011-08-11 10:14:00,600.0,Unknown,United Kingdom,Thursday,8,2011,3,11,4505.17,True
563093,DOT,DOTCOM POSTAGE,1,2011-08-11 17:28:00,176.41,Unknown,United Kingdom,Thursday,8,2011,3,11,176.41,False
A563185,B,Adjust bad debt,1,2011-08-12 14:50:00,600.0,Unknown,United Kingdom,Friday,8,2011,3,12,11062.06,True
563193,DOT,DOTCOM POSTAGE,1,2011-08-12 16:30:00,199.89,Unknown,United Kingdom,Friday,8,2011,3,12,199.89,False
563195,DOT,DOTCOM POSTAGE,1,2011-08-12 16:36:00,222.49,Unknown,United Kingdom,Friday,8,2011,3,12,222.49,False
C563225,D,Discount,-1,2011-08-14 14:35:00,434.51,14911.0,EIRE,Sunday,8,2011,3,14,-434.51,True
C563535,BANK CHARGES,Bank Charges,-1,2011-08-17 11:38:00,600.0,Unknown,United Kingdom,Wednesday,8,2011,3,17,-612.46,True
C563536,M,Manual,-1,2011-08-17 11:39:00,413.68,Unknown,United Kingdom,Wednesday,8,2011,3,17,-413.68,True
C563537,M,Manual,-1,2011-08-17 11:40:00,600.0,Unknown,United Kingdom,Wednesday,8,2011,3,17,-793.32,True
563549,DOT,DOTCOM POSTAGE,1,2011-08-17 12:34:00,600.0,Unknown,United Kingdom,Wednesday,8,2011,3,17,1154.67,True
C563593,D,Discount,-1,2011-08-18 06:13:00,206.4,14646.0,Netherlands,Thursday,8,2011,3,18,-206.4,False
563613,22823,CHEST NATURAL WOOD 20 DRAWERS,1,2011-08-18 08:49:00,125.0,12688.0,Israel,Thursday,8,2011,3,18,125.0,False
564086,POST,POSTAGE,1,2011-08-23 09:36:00,160.0,Unknown,Hong Kong,Tuesday,8,2011,3,23,160.0,False
564221,DOT,DOTCOM POSTAGE,1,2011-08-24 09:36:00,600.0,Unknown,United Kingdom,Wednesday,8,2011,3,24,1325.0,True
C564340,AMAZONFEE,AMAZON FEE,-1,2011-08-24 14:50:00,600.0,Unknown,United Kingdom,Wednesday,8,2011,3,24,-4527.65,True
C564341,AMAZONFEE,AMAZON FEE,-1,2011-08-24 14:53:00,600.0,Unknown,United Kingdom,Wednesday,8,2011,3,24,-6662.51,True
564357,22827,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,1,2011-08-24 15:51:00,165.0,14973.0,United Kingdom,Wednesday,8,2011,3,24,165.0,False
C564486,S,SAMPLES,-1,2011-08-25 13:57:00,280.17,Unknown,United Kingdom,Thursday,8,2011,3,25,-280.17,False
C564486,S,SAMPLES,-1,2011-08-25 13:57:00,162.0,Unknown,United Kingdom,Thursday,8,2011,3,25,-162.0,False
C564492,S,SAMPLES,-1,2011-08-25 14:16:00,239.07,Unknown,United Kingdom,Thursday,8,2011,3,25,-239.07,False
564516,DOT,DOTCOM POSTAGE,1,2011-08-25 14:45:00,309.75,Unknown,United Kingdom,Thursday,8,2011,3,25,309.75,True
564530,M,Manual,1,2011-08-25 14:57:00,312.5,Unknown,United Kingdom,Thursday,8,2011,3,25,312.5,True
564754,DOT,DOTCOM POSTAGE,1,2011-08-30 10:29:00,186.87,Unknown,United Kingdom,Tuesday,8,2011,3,30,186.87,False
564755,DOT,DOTCOM POSTAGE,1,2011-08-30 10:31:00,170.92,Unknown,United Kingdom,Tuesday,8,2011,3,30,170.92,False
564756,DOT,DOTCOM POSTAGE,1,2011-08-30 10:33:00,165.2,Unknown,United Kingdom,Tuesday,8,2011,3,30,165.2,False
564757,DOT,DOTCOM POSTAGE,1,2011-08-30 10:36:00,198.09,Unknown,United Kingdom,Tuesday,8,2011,3,30,198.09,False
564758,DOT,DOTCOM POSTAGE,1,2011-08-30 10:39:00,252.37,Unknown,United Kingdom,Tuesday,8,2011,3,30,252.37,False
564760,DOT,DOTCOM POSTAGE,1,2011-08-30 10:47:00,191.06,Unknown,United Kingdom,Tuesday,8,2011,3,30,191.06,False
564817,DOT,DOTCOM POSTAGE,1,2011-08-30 12:02:00,177.63,Unknown,United Kingdom,Tuesday,8,2011,3,30,177.63,False
564818,DOT,DOTCOM POSTAGE,1,2011-08-30 12:10:00,192.71,Unknown,United Kingdom,Tuesday,8,2011,3,30,192.71,False
564820,DOT,DOTCOM POSTAGE,1,2011-08-30 12:16:00,150.35,Unknown,United Kingdom,Tuesday,8,2011,3,30,150.35,False
564825,DOT,DOTCOM POSTAGE,1,2011-08-30 12:26:00,124.83,Unknown,United Kingdom,Tuesday,8,2011,3,30,124.83,False
564835,DOT,DOTCOM POSTAGE,1,2011-08-30 12:31:00,176.72,Unknown,United Kingdom,Tuesday,8,2011,3,30,176.72,False
564837,DOT,DOTCOM POSTAGE,1,2011-08-30 12:40:00,177.63,Unknown,United Kingdom,Tuesday,8,2011,3,30,177.63,False
564838,DOT,DOTCOM POSTAGE,1,2011-08-30 12:43:00,171.07,Unknown,United Kingdom,Tuesday,8,2011,3,30,171.07,False
564840,DOT,DOTCOM POSTAGE,1,2011-08-30 12:49:00,191.96,Unknown,United Kingdom,Tuesday,8,2011,3,30,191.96,False
564857,DOT,DOTCOM POSTAGE,1,2011-08-31 09:23:00,600.0,Unknown,United Kingdom,Wednesday,8,2011,3,31,877.04,True
564862,POST,POSTAGE,1,2011-08-31 10:24:00,145.0,12678.0,France,Wednesday,8,2011,3,31,145.0,False
564974,DOT,DOTCOM POSTAGE,1,2011-08-31 15:32:00,161.16,Unknown,United Kingdom,Wednesday,8,2011,3,31,161.16,False
565056,22823,CHEST NATURAL WOOD 20 DRAWERS,2,2011-08-31 17:12:00,116.71,16278.0,United Kingdom,Wednesday,8,2011,3,31,220.0,False
C565229,POST,POSTAGE,-1,2011-09-02 09:12:00,200.0,17450.0,United Kingdom,Friday,9,2011,3,2,-200.0,False
565231,DOT,DOTCOM POSTAGE,1,2011-09-02 09:26:00,119.77,Unknown,United Kingdom,Friday,9,2011,3,2,119.77,False
565232,DOT,DOTCOM POSTAGE,1,2011-09-02 09:30:00,131.69,Unknown,United Kingdom,Friday,9,2011,3,2,131.69,False
565233,DOT,DOTCOM POSTAGE,1,2011-09-02 09:34:00,235.02,Unknown,United Kingdom,Friday,9,2011,3,2,235.02,False
565234,DOT,DOTCOM POSTAGE,1,2011-09-02 09:38:00,178.29,Unknown,United Kingdom,Friday,9,2011,3,2,178.29,False
565286,DOT,DOTCOM POSTAGE,1,2011-09-02 11:39:00,249.71,Unknown,United Kingdom,Friday,9,2011,3,2,249.71,False
565377,M,Manual,1,2011-09-02 15:12:00,600.0,18087.0,United Kingdom,Friday,9,2011,3,2,852.8,True
