Invoice_No,Stock_Code,Description,Quantity,Date,Unit_Price,Customer_ID,Country,DayOfWeek,Month,Year,Quarter,DayOfMonth,Total_Revenue,Outlier
574240,22946,WOODEN ADVENT CALENDAR CREAM,1,2011-11-03 12:45:00,16.95,15998.0,United Kingdom,Thursday,11,2011,4,3,16.95,False
574242,23485,BOTANICAL GARDENS WALL CLOCK ,4,2011-11-03 12:46:00,20.79,17653.0,United Kingdom,Thursday,11,2011,4,3,83.2,False
574247,85066,CREAM SWEETHEART MINI CHEST,2,2011-11-03 12:56:00,12.75,13168.0,United Kingdom,Thursday,11,2011,4,3,25.5,False
C574248,22486,PLASMATRONIC LAMP,-1,2011-11-03 13:00:00,12.75,13925.0,United Kingdom,Thursday,11,2011,4,3,-12.75,False
574249,23485,BOTANICAL GARDENS WALL CLOCK ,1,2011-11-03 13:01:00,20.79,16347.0,United Kingdom,Thursday,11,2011,4,3,25.0,False
574252,POST,POSTAGE,2,2011-11-03 13:24:00,18.0,12437.0,France,Thursday,11,2011,4,3,36.0,False
574255,POST,POSTAGE,1,2011-11-03 13:44:00,18.0,12569.0,Germany,Thursday,11,2011,4,3,18.0,False
C574254,M,Manual,-1,2011-11-03 13:44:00,20.79,15527.0,United Kingdom,Thursday,11,2011,4,3,-64.11,False
574260,21258,VICTORIAN SEWING BOX LARGE,1,2011-11-03 13:58:00,12.75,13014.0,United Kingdom,Thursday,11,2011,4,3,12.75,False
574260,22236,CAKE STAND 3 TIER MAGIC GARDEN,1,2011-11-03 13:58:00,12.75,13014.0,United Kingdom,Thursday,11,2011,4,3,12.75,False
574260,22423,REGENCY CAKESTAND 3 TIER,4,2011-11-03 13:58:00,12.75,13014.0,United Kingdom,Thursday,11,2011,4,3,51.0,False
574262,23085,ANTIQUE SILVER BAUBLE LAMP  ,2,2011-11-03 14:05:00,10.79,13721.0,United Kingdom,Thursday,11,2011,4,3,20.8,False
574275,POST,POSTAGE,2,2011-11-03 14:37:00,20.79,12352.0,Norway,Thursday,11,2011,4,3,80.0,False
574281,22605,WOODEN CROQUET GARDEN SET,2,2011-11-03 14:47:00,14.95,14856.0,United Kingdom,Thursday,11,2011,4,3,29.9,False
574282,23444,Next Day Carriage,1,2011-11-03 14:52:00,15.0,15612.0,United Kingdom,Thursday,11,2011,4,3,15.0,False
574286,23459,DOLLY CABINET 2 DRAWERS ,2,2011-11-03 15:02:00,12.5,17644.0,United Kingdom,Thursday,11,2011,4,3,25.0,False
C574288,22178,VICTORIAN GLASS HANGING T-LIGHT,-1,2011-11-03 15:13:00,14.75,Unknown,United Kingdom,Thursday,11,2011,4,3,-14.75,False
C574291,22622,BOX OF VINTAGE ALPHABET BLOCKS,-6,2011-11-03 15:19:00,11.95,15290.0,United Kingdom,Thursday,11,2011,4,3,-71.69999999999999,False
574295,85066,CREAM SWEETHEART MINI CHEST,96,2011-11-03 15:47:00,10.95,17389.0,United Kingdom,Thursday,11,2011,4,3,1051.1999999999998,False
574297,22847,BREAD BIN DINER STYLE IVORY,1,2011-11-03 15:54:00,16.95,16602.0,United Kingdom,Thursday,11,2011,4,3,16.95,False
574298,22692,DOORMAT WELCOME TO OUR HOME,1,2011-11-03 15:56:00,15.79,Unknown,United Kingdom,Thursday,11,2011,4,3,15.79,False
574298,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,2,2011-11-03 15:56:00,10.79,Unknown,United Kingdom,Thursday,11,2011,4,3,21.58,False
574298,22795,SWEETHEART RECIPE BOOK STAND,1,2011-11-03 15:56:00,13.29,Unknown,United Kingdom,Thursday,11,2011,4,3,13.29,False
574298,22942,CHRISTMAS LIGHTS 10 SANTAS ,1,2011-11-03 15:56:00,16.63,Unknown,United Kingdom,Thursday,11,2011,4,3,16.63,False
574298,22968,ROSE COTTAGE KEEPSAKE BOX ,1,2011-11-03 15:56:00,19.96,Unknown,United Kingdom,Thursday,11,2011,4,3,19.96,False
574298,23007, SPACEBOY BABY GIFT SET,1,2011-11-03 15:56:00,10.79,Unknown,United Kingdom,Thursday,11,2011,4,3,10.79,False
574298,23010,CIRCUS PARADE BABY GIFT SET,1,2011-11-03 15:56:00,10.79,Unknown,United Kingdom,Thursday,11,2011,4,3,10.79,False
574298,23080,RED METAL BOX TOP SECRET,1,2011-11-03 15:56:00,16.63,Unknown,United Kingdom,Thursday,11,2011,4,3,16.63,False
574298,23184,BULL DOG BOTTLE OPENER,1,2011-11-03 15:56:00,10.79,Unknown,United Kingdom,Thursday,11,2011,4,3,10.79,False
574298,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,2,2011-11-03 15:56:00,10.79,Unknown,United Kingdom,Thursday,11,2011,4,3,21.58,False
574298,23245,SET OF 3 REGENCY CAKE TINS,4,2011-11-03 15:56:00,10.79,Unknown,United Kingdom,Thursday,11,2011,4,3,43.16,False
574298,23404,HOME SWEET HOME BLACKBOARD,1,2011-11-03 15:56:00,10.79,Unknown,United Kingdom,Thursday,11,2011,4,3,10.79,False
574298,23526,WALL ART DOG LICENCE ,1,2011-11-03 15:56:00,12.46,Unknown,United Kingdom,Thursday,11,2011,4,3,12.46,False
574298,23535,WALL ART BICYCLE SAFETY,1,2011-11-03 15:56:00,12.46,Unknown,United Kingdom,Thursday,11,2011,4,3,12.46,False
574298,82484,WOOD BLACK BOARD ANT WHITE FINISH,1,2011-11-03 15:56:00,16.63,Unknown,United Kingdom,Thursday,11,2011,4,3,16.63,False
574298,84968A,SET OF 16 VINTAGE ROSE CUTLERY,1,2011-11-03 15:56:00,20.79,Unknown,United Kingdom,Thursday,11,2011,4,3,24.96,False
574298,85066,CREAM SWEETHEART MINI CHEST,1,2011-11-03 15:56:00,20.79,Unknown,United Kingdom,Thursday,11,2011,4,3,24.96,False
574298,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,2011-11-03 15:56:00,15.79,Unknown,United Kingdom,Thursday,11,2011,4,3,15.79,False
574298,21628,TRIANGULAR POUFFE VINTAGE ,1,2011-11-03 15:56:00,20.79,Unknown,United Kingdom,Thursday,11,2011,4,3,29.17,False
574298,22112,CHOCOLATE HOT WATER BOTTLE,1,2011-11-03 15:56:00,10.79,Unknown,United Kingdom,Thursday,11,2011,4,3,10.79,False
574298,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,1,2011-11-03 15:56:00,16.63,Unknown,United Kingdom,Thursday,11,2011,4,3,16.63,False
574298,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,1,2011-11-03 15:56:00,19.96,Unknown,United Kingdom,Thursday,11,2011,4,3,19.96,False
574298,22221,CAKE STAND LOVEBIRD 2 TIER PINK,1,2011-11-03 15:56:00,19.96,Unknown,United Kingdom,Thursday,11,2011,4,3,19.96,False
574298,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,1,2011-11-03 15:56:00,10.79,Unknown,United Kingdom,Thursday,11,2011,4,3,10.79,False
574301,POST,POSTAGE,2,2011-11-03 16:15:00,20.79,12544.0,Spain,Thursday,11,2011,4,3,56.0,False
574304,22832,BROCANTE SHELF WITH HOOKS,2,2011-11-03 16:30:00,10.79,14428.0,United Kingdom,Thursday,11,2011,4,3,21.5,False
574304,22423,REGENCY CAKESTAND 3 TIER,3,2011-11-03 16:30:00,12.75,14428.0,United Kingdom,Thursday,11,2011,4,3,38.25,False
574304,22762,CUPBOARD 3 DRAWER MA CAMPAGNE,1,2011-11-03 16:30:00,14.95,14428.0,United Kingdom,Thursday,11,2011,4,3,14.95,False
574304,22424,ENAMEL BREAD BIN CREAM,1,2011-11-03 16:30:00,12.75,14428.0,United Kingdom,Thursday,11,2011,4,3,12.75,False
574304,23111,PARISIENNE SEWING BOX,1,2011-11-03 16:30:00,12.5,14428.0,United Kingdom,Thursday,11,2011,4,3,12.5,False
574304,22282,12 EGG HOUSE PAINTED WOOD,1,2011-11-03 16:30:00,12.75,14428.0,United Kingdom,Thursday,11,2011,4,3,12.75,False
574304,23485,BOTANICAL GARDENS WALL CLOCK ,1,2011-11-03 16:30:00,20.79,14428.0,United Kingdom,Thursday,11,2011,4,3,25.0,False
574305,23020,GLASS  SONGBIRD STORAGE JAR,2,2011-11-03 16:30:00,12.5,18081.0,United Kingdom,Thursday,11,2011,4,3,25.0,False
574308,22423,REGENCY CAKESTAND 3 TIER,2,2011-11-03 16:45:00,12.75,16409.0,United Kingdom,Thursday,11,2011,4,3,25.5,False
574311,22946,WOODEN ADVENT CALENDAR CREAM,1,2011-11-03 16:56:00,16.95,15640.0,United Kingdom,Thursday,11,2011,4,3,16.95,False
574311,22946,WOODEN ADVENT CALENDAR CREAM,1,2011-11-03 16:56:00,16.95,15640.0,United Kingdom,Thursday,11,2011,4,3,16.95,False
574314,23018,LARGE APOTHECARY MEASURING JAR ,2,2011-11-03 17:48:00,12.5,13500.0,United Kingdom,Thursday,11,2011,4,3,25.0,False
574314,23017,APOTHECARY MEASURING JAR,2,2011-11-03 17:48:00,12.5,13500.0,United Kingdom,Thursday,11,2011,4,3,25.0,False
574315,85066,CREAM SWEETHEART MINI CHEST,4,2011-11-03 17:53:00,12.75,17076.0,United Kingdom,Thursday,11,2011,4,3,51.0,False
574315,23485,BOTANICAL GARDENS WALL CLOCK ,1,2011-11-03 17:53:00,20.79,17076.0,United Kingdom,Thursday,11,2011,4,3,25.0,False
574319,22423,REGENCY CAKESTAND 3 TIER,48,2011-11-03 19:15:00,10.95,15482.0,United Kingdom,Thursday,11,2011,4,3,525.5999999999999,False
574321,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-03 19:28:00,12.75,16016.0,United Kingdom,Thursday,11,2011,4,3,12.75,False
574321,22946,WOODEN ADVENT CALENDAR CREAM,2,2011-11-03 19:28:00,16.95,16016.0,United Kingdom,Thursday,11,2011,4,3,33.9,False
C574322,22423,REGENCY CAKESTAND 3 TIER,-24,2011-11-03 19:42:00,10.95,15482.0,United Kingdom,Thursday,11,2011,4,3,-262.79999999999995,False
574327,23314,VINTAGE CHRISTMAS TABLECLOTH,4,2011-11-04 09:03:00,12.5,13013.0,United Kingdom,Friday,11,2011,4,4,50.0,False
574328,21843,RED RETROSPOT CAKE STAND,3,2011-11-04 09:05:00,10.95,13081.0,United Kingdom,Friday,11,2011,4,4,32.849999999999994,False
574328,22423,REGENCY CAKESTAND 3 TIER,16,2011-11-04 09:05:00,10.95,13081.0,United Kingdom,Friday,11,2011,4,4,175.2,False
574329,POST,POSTAGE,4,2011-11-04 09:07:00,15.0,12362.0,Belgium,Friday,11,2011,4,4,60.0,False
574332,POST,POSTAGE,3,2011-11-04 09:24:00,18.0,12664.0,Finland,Friday,11,2011,4,4,54.0,False
574336,22846,BREAD BIN DINER STYLE RED ,1,2011-11-04 09:52:00,16.95,12397.0,Belgium,Friday,11,2011,4,4,16.95,False
574336,22423,REGENCY CAKESTAND 3 TIER,10,2011-11-04 09:52:00,12.75,12397.0,Belgium,Friday,11,2011,4,4,127.5,False
574336,POST,POSTAGE,6,2011-11-04 09:52:00,15.0,12397.0,Belgium,Friday,11,2011,4,4,90.0,False
C574347,23427,STOOL HOME SWEET HOME ,-1,2011-11-04 10:28:00,10.79,12500.0,Germany,Friday,11,2011,4,4,-10.4,False
574356,21485,RETROSPOT HEART HOT WATER BOTTLE,1,2011-11-04 10:48:00,12.21,Unknown,United Kingdom,Friday,11,2011,4,4,12.21,False
574356,22111,SCOTTIE DOG HOT WATER BOTTLE,2,2011-11-04 10:48:00,12.46,Unknown,United Kingdom,Friday,11,2011,4,4,24.92,False
574356,22112,CHOCOLATE HOT WATER BOTTLE,6,2011-11-04 10:48:00,12.46,Unknown,United Kingdom,Friday,11,2011,4,4,74.76,False
574356,22112,CHOCOLATE HOT WATER BOTTLE,1,2011-11-04 10:48:00,16.67,Unknown,United Kingdom,Friday,11,2011,4,4,16.67,False
574356,22423,REGENCY CAKESTAND 3 TIER,4,2011-11-04 10:48:00,20.79,Unknown,United Kingdom,Friday,11,2011,4,4,99.84,False
574356,22835,HOT WATER BOTTLE I AM SO POORLY,2,2011-11-04 10:48:00,12.46,Unknown,United Kingdom,Friday,11,2011,4,4,24.92,False
574356,22941,CHRISTMAS LIGHTS 10 REINDEER,2,2011-11-04 10:48:00,16.63,Unknown,United Kingdom,Friday,11,2011,4,4,33.26,False
574356,23298,SPOTTY BUNTING,6,2011-11-04 10:48:00,10.79,Unknown,United Kingdom,Friday,11,2011,4,4,64.74,False
574356,47566,PARTY BUNTING,13,2011-11-04 10:48:00,10.79,Unknown,United Kingdom,Friday,11,2011,4,4,140.26999999999998,False
574356,79321,CHILLI LIGHTS,22,2011-11-04 10:48:00,12.46,Unknown,United Kingdom,Friday,11,2011,4,4,274.12,False
574356,79321,CHILLI LIGHTS,1,2011-11-04 10:48:00,17.88,Unknown,United Kingdom,Friday,11,2011,4,4,17.88,False
574368,84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,1,2011-11-04 10:59:00,12.75,13004.0,United Kingdom,Friday,11,2011,4,4,12.75,False
574387,23314,VINTAGE CHRISTMAS TABLECLOTH,2,2011-11-04 11:04:00,12.5,12944.0,United Kingdom,Friday,11,2011,4,4,25.0,False
574442,23458,DOLLY CABINET 3 DRAWERS ,2,2011-11-04 11:40:00,14.95,12704.0,Finland,Friday,11,2011,4,4,29.9,False
574442,23472, NINE DRAWER OFFICE TIDY,2,2011-11-04 11:40:00,14.95,12704.0,Finland,Friday,11,2011,4,4,29.9,False
574442,POST,POSTAGE,5,2011-11-04 11:40:00,20.79,12704.0,Finland,Friday,11,2011,4,4,200.0,False
C574447,POST,POSTAGE,-2,2011-11-04 11:44:00,20.79,12704.0,Finland,Friday,11,2011,4,4,-80.0,False
574477,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,2,2011-11-04 12:21:00,12.75,15453.0,United Kingdom,Friday,11,2011,4,4,25.5,False
574479,23458,DOLLY CABINET 3 DRAWERS ,1,2011-11-04 12:39:00,14.95,18035.0,United Kingdom,Friday,11,2011,4,4,14.95,False
574479,22946,WOODEN ADVENT CALENDAR CREAM,1,2011-11-04 12:39:00,16.95,18035.0,United Kingdom,Friday,11,2011,4,4,16.95,False
574480,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-04 12:42:00,12.75,15010.0,United Kingdom,Friday,11,2011,4,4,12.75,False
C574489,23485,BOTANICAL GARDENS WALL CLOCK ,-2,2011-11-04 13:03:00,20.79,18219.0,United Kingdom,Friday,11,2011,4,4,-50.0,False
C574493,22424,ENAMEL BREAD BIN CREAM,-1,2011-11-04 13:09:00,12.75,14842.0,United Kingdom,Friday,11,2011,4,4,-12.75,False
574506,23085,ANTIQUE SILVER BAUBLE LAMP  ,3,2011-11-04 13:24:00,10.79,12577.0,France,Friday,11,2011,4,4,31.200000000000003,False
574506,23085,ANTIQUE SILVER BAUBLE LAMP  ,3,2011-11-04 13:24:00,10.79,12577.0,France,Friday,11,2011,4,4,31.200000000000003,False
C574507,23462,ROCOCO WALL MIRROR WHITE,-1,2011-11-04 13:24:00,19.95,15345.0,United Kingdom,Friday,11,2011,4,4,-19.95,False
C574512,23085,ANTIQUE SILVER BAUBLE LAMP  ,-6,2011-11-04 13:28:00,10.79,12577.0,France,Friday,11,2011,4,4,-62.400000000000006,False
C574524,M,Manual,-1,2011-11-04 13:53:00,12.75,17841.0,United Kingdom,Friday,11,2011,4,4,-12.75,False
574528,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-04 14:03:00,12.75,16782.0,United Kingdom,Friday,11,2011,4,4,12.75,False
574529,23427,STOOL HOME SWEET HOME ,2,2011-11-04 14:06:00,12.5,17233.0,United Kingdom,Friday,11,2011,4,4,25.0,False
574532,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-04 14:19:00,12.75,15676.0,United Kingdom,Friday,11,2011,4,4,12.75,False
574532,23085,ANTIQUE SILVER BAUBLE LAMP  ,4,2011-11-04 14:19:00,10.79,15676.0,United Kingdom,Friday,11,2011,4,4,41.6,False
574532,23458,DOLLY CABINET 3 DRAWERS ,2,2011-11-04 14:19:00,14.95,15676.0,United Kingdom,Friday,11,2011,4,4,29.9,False
574532,23486,ANTIQUE HEART SHELF UNIT,1,2011-11-04 14:19:00,16.65,15676.0,United Kingdom,Friday,11,2011,4,4,16.65,False
574532,84078A,SET/4 WHITE RETRO STORAGE CUBES ,1,2011-11-04 14:19:00,20.79,15676.0,United Kingdom,Friday,11,2011,4,4,39.95,False
574532,23444,Next Day Carriage,1,2011-11-04 14:19:00,15.0,15676.0,United Kingdom,Friday,11,2011,4,4,15.0,False
574534,22423,REGENCY CAKESTAND 3 TIER,72,2011-11-04 14:26:00,10.95,15061.0,United Kingdom,Friday,11,2011,4,4,788.4,False
574536,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-04 14:35:00,12.75,15707.0,United Kingdom,Friday,11,2011,4,4,12.75,False
574544,22838,3 TIER CAKE TIN RED AND CREAM,2,2011-11-04 14:49:00,14.95,17084.0,United Kingdom,Friday,11,2011,4,4,29.9,False
574545,22485,SET OF 2 WOODEN MARKET CRATES,4,2011-11-04 14:54:00,12.75,17084.0,United Kingdom,Friday,11,2011,4,4,51.0,False
574545,22423,REGENCY CAKESTAND 3 TIER,4,2011-11-04 14:54:00,12.75,17084.0,United Kingdom,Friday,11,2011,4,4,51.0,False
574546,BANK CHARGES,Bank Charges,1,2011-11-04 14:59:00,15.0,13651.0,United Kingdom,Friday,11,2011,4,4,15.0,False
574547,21843,RED RETROSPOT CAKE STAND,1,2011-11-04 15:08:00,10.95,17841.0,United Kingdom,Friday,11,2011,4,4,10.95,False
574547,21843,RED RETROSPOT CAKE STAND,1,2011-11-04 15:08:00,10.95,17841.0,United Kingdom,Friday,11,2011,4,4,10.95,False
574550,85066,CREAM SWEETHEART MINI CHEST,2,2011-11-04 15:18:00,12.75,12484.0,Spain,Friday,11,2011,4,4,25.5,False
C574558,22946,WOODEN ADVENT CALENDAR CREAM,-6,2011-11-04 15:48:00,12.75,15187.0,United Kingdom,Friday,11,2011,4,4,-76.5,False
574559,22424,ENAMEL BREAD BIN CREAM,1,2011-11-04 15:50:00,12.75,14056.0,United Kingdom,Friday,11,2011,4,4,12.75,False
574561,21906,PHARMACIE FIRST AID TIN,1,2011-11-04 15:52:00,13.29,Unknown,United Kingdom,Friday,11,2011,4,4,13.29,False
574561,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2011-11-04 15:52:00,10.79,Unknown,United Kingdom,Friday,11,2011,4,4,10.79,False
574561,22138,BAKING SET 9 PIECE RETROSPOT ,1,2011-11-04 15:52:00,10.79,Unknown,United Kingdom,Friday,11,2011,4,4,10.79,False
574561,22192,BLUE DINER WALL CLOCK,1,2011-11-04 15:52:00,16.63,Unknown,United Kingdom,Friday,11,2011,4,4,16.63,False
574561,22365,DOORMAT RESPECTABLE HOUSE,1,2011-11-04 15:52:00,15.79,Unknown,United Kingdom,Friday,11,2011,4,4,15.79,False
574561,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-04 15:52:00,20.79,Unknown,United Kingdom,Friday,11,2011,4,4,24.96,False
574561,22474,SPACEBOY TV DINNER TRAY,1,2011-11-04 15:52:00,10.79,Unknown,United Kingdom,Friday,11,2011,4,4,10.79,False
574561,22660,DOORMAT I LOVE LONDON,1,2011-11-04 15:52:00,15.79,Unknown,United Kingdom,Friday,11,2011,4,4,15.79,False
574561,22689,DOORMAT MERRY CHRISTMAS RED ,2,2011-11-04 15:52:00,16.63,Unknown,United Kingdom,Friday,11,2011,4,4,33.26,False
574561,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2011-11-04 15:52:00,10.79,Unknown,United Kingdom,Friday,11,2011,4,4,10.79,False
574561,22914,BLUE COAT RACK PARIS FASHION,1,2011-11-04 15:52:00,10.79,Unknown,United Kingdom,Friday,11,2011,4,4,10.79,False
574561,23009,I LOVE LONDON BABY GIFT SET,1,2011-11-04 15:52:00,10.79,Unknown,United Kingdom,Friday,11,2011,4,4,10.79,False
574561,23052,RECYCLED ACAPULCO MAT TURQUOISE,1,2011-11-04 15:52:00,16.63,Unknown,United Kingdom,Friday,11,2011,4,4,16.63,False
574561,23081,GREEN METAL BOX ARMY SUPPLIES,1,2011-11-04 15:52:00,16.63,Unknown,United Kingdom,Friday,11,2011,4,4,16.63,False
574561,23313,VINTAGE CHRISTMAS BUNTING,3,2011-11-04 15:52:00,10.79,Unknown,United Kingdom,Friday,11,2011,4,4,32.37,False
574561,23397,FOOT STOOL HOME SWEET HOME ,1,2011-11-04 15:52:00,19.96,Unknown,United Kingdom,Friday,11,2011,4,4,19.96,False
574561,23424,GINGHAM RECIPE BOOK BOX,1,2011-11-04 15:52:00,10.79,Unknown,United Kingdom,Friday,11,2011,4,4,10.79,False
574561,23494,VINTAGE DOILY DELUXE SEWING KIT ,2,2011-11-04 15:52:00,12.46,Unknown,United Kingdom,Friday,11,2011,4,4,24.92,False
574561,23534,WALL ART STOP FOR TEA ,2,2011-11-04 15:52:00,12.46,Unknown,United Kingdom,Friday,11,2011,4,4,24.92,False
574561,23541,WALL ART CLASSIC PUDDINGS ,2,2011-11-04 15:52:00,16.63,Unknown,United Kingdom,Friday,11,2011,4,4,33.26,False
574561,47566,PARTY BUNTING,2,2011-11-04 15:52:00,10.79,Unknown,United Kingdom,Friday,11,2011,4,4,21.58,False
574561,47590B,PINK HAPPY BIRTHDAY BUNTING,1,2011-11-04 15:52:00,10.79,Unknown,United Kingdom,Friday,11,2011,4,4,10.79,False
574561,85174,S/4 CACTI CANDLES,1,2011-11-04 15:52:00,10.79,Unknown,United Kingdom,Friday,11,2011,4,4,10.79,False
574573,22605,WOODEN CROQUET GARDEN SET,1,2011-11-04 16:35:00,14.95,14592.0,United Kingdom,Friday,11,2011,4,4,14.95,False
574575,85066,CREAM SWEETHEART MINI CHEST,2,2011-11-04 17:03:00,12.75,14971.0,United Kingdom,Friday,11,2011,4,4,25.5,False
C574584,22423,REGENCY CAKESTAND 3 TIER,-24,2011-11-04 18:11:00,10.95,15482.0,United Kingdom,Friday,11,2011,4,4,-262.79999999999995,False
574587,22846,BREAD BIN DINER STYLE RED ,1,2011-11-06 10:29:00,16.95,14936.0,Channel Islands,Sunday,11,2011,4,6,16.95,False
574588,23486,ANTIQUE HEART SHELF UNIT,2,2011-11-06 10:30:00,16.65,14936.0,Channel Islands,Sunday,11,2011,4,6,33.3,False
574643,22423,REGENCY CAKESTAND 3 TIER,2,2011-11-06 11:25:00,12.75,17387.0,United Kingdom,Sunday,11,2011,4,6,25.5,False
574653,POST,POSTAGE,2,2011-11-06 11:30:00,18.0,12619.0,Germany,Sunday,11,2011,4,6,36.0,False
574655,22605,WOODEN CROQUET GARDEN SET,1,2011-11-06 11:35:00,14.95,16466.0,United Kingdom,Sunday,11,2011,4,6,14.95,False
574655,22797,CHEST OF DRAWERS GINGHAM HEART ,1,2011-11-06 11:35:00,16.95,16466.0,United Kingdom,Sunday,11,2011,4,6,16.95,False
574660,23104,IVORY CAFE HANGING LAMP ,1,2011-11-06 11:55:00,12.5,15407.0,United Kingdom,Sunday,11,2011,4,6,12.5,False
574661,23486,ANTIQUE HEART SHELF UNIT,1,2011-11-06 11:56:00,16.65,13447.0,United Kingdom,Sunday,11,2011,4,6,16.65,False
574662,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-06 12:01:00,12.75,16676.0,United Kingdom,Sunday,11,2011,4,6,12.75,False
574663,23553,LANDMARK FRAME CAMDEN TOWN ,1,2011-11-06 12:04:00,12.5,13527.0,United Kingdom,Sunday,11,2011,4,6,12.5,False
574663,23558,LANDMARK FRAME LONDON BRIDGE ,1,2011-11-06 12:04:00,12.5,13527.0,United Kingdom,Sunday,11,2011,4,6,12.5,False
574670,23553,LANDMARK FRAME CAMDEN TOWN ,1,2011-11-06 12:20:00,12.5,12838.0,United Kingdom,Sunday,11,2011,4,6,12.5,False
574670,22846,BREAD BIN DINER STYLE RED ,1,2011-11-06 12:20:00,16.95,12838.0,United Kingdom,Sunday,11,2011,4,6,16.95,False
574671,85163A,WHITE BAROQUE WALL CLOCK ,1,2011-11-06 12:23:00,12.75,16744.0,United Kingdom,Sunday,11,2011,4,6,12.75,False
574673,23462,ROCOCO WALL MIRROR WHITE,2,2011-11-06 12:26:00,19.95,15555.0,United Kingdom,Sunday,11,2011,4,6,39.9,False
574674,22797,CHEST OF DRAWERS GINGHAM HEART ,1,2011-11-06 12:30:00,16.95,14404.0,United Kingdom,Sunday,11,2011,4,6,16.95,False
574676,22509,SEWING BOX RETROSPOT DESIGN ,1,2011-11-06 12:32:00,16.95,16243.0,United Kingdom,Sunday,11,2011,4,6,16.95,False
574677,23553,LANDMARK FRAME CAMDEN TOWN ,1,2011-11-06 12:32:00,12.5,16445.0,United Kingdom,Sunday,11,2011,4,6,12.5,False
574678,23111,PARISIENNE SEWING BOX,2,2011-11-06 12:36:00,12.5,13365.0,United Kingdom,Sunday,11,2011,4,6,25.0,False
574678,22423,REGENCY CAKESTAND 3 TIER,6,2011-11-06 12:36:00,12.75,13365.0,United Kingdom,Sunday,11,2011,4,6,76.5,False
574679,POST,POSTAGE,3,2011-11-06 12:38:00,18.0,12645.0,Germany,Sunday,11,2011,4,6,54.0,False
574681,22622,BOX OF VINTAGE ALPHABET BLOCKS,4,2011-11-06 12:41:00,11.95,15156.0,United Kingdom,Sunday,11,2011,4,6,47.8,False
574683,22424,ENAMEL BREAD BIN CREAM,1,2011-11-06 12:50:00,12.75,16372.0,United Kingdom,Sunday,11,2011,4,6,12.75,False
574690,POST,POSTAGE,4,2011-11-06 13:11:00,20.79,12638.0,Sweden,Sunday,11,2011,4,6,160.0,False
574693,22770,MIRROR CORNICE,1,2011-11-06 13:32:00,14.95,14553.0,United Kingdom,Sunday,11,2011,4,6,14.95,False
574694,22423,REGENCY CAKESTAND 3 TIER,2,2011-11-06 13:36:00,12.75,12381.0,Norway,Sunday,11,2011,4,6,25.5,False
574694,POST,POSTAGE,2,2011-11-06 13:36:00,20.79,12381.0,Norway,Sunday,11,2011,4,6,80.0,False
574695,23553,LANDMARK FRAME CAMDEN TOWN ,2,2011-11-06 13:37:00,12.5,17114.0,United Kingdom,Sunday,11,2011,4,6,25.0,False
574695,23558,LANDMARK FRAME LONDON BRIDGE ,1,2011-11-06 13:37:00,12.5,17114.0,United Kingdom,Sunday,11,2011,4,6,12.5,False
574697,84078A,SET/4 WHITE RETRO STORAGE CUBES ,1,2011-11-06 13:42:00,20.79,16488.0,United Kingdom,Sunday,11,2011,4,6,39.95,False
574700,23143,ZINC WIRE KITCHEN ORGANISER,1,2011-11-06 13:53:00,10.79,16033.0,United Kingdom,Sunday,11,2011,4,6,10.4,False
574700,21258,VICTORIAN SEWING BOX LARGE,1,2011-11-06 13:53:00,12.75,16033.0,United Kingdom,Sunday,11,2011,4,6,12.75,False
574700,22423,REGENCY CAKESTAND 3 TIER,2,2011-11-06 13:53:00,12.75,16033.0,United Kingdom,Sunday,11,2011,4,6,25.5,False
574703,23553,LANDMARK FRAME CAMDEN TOWN ,1,2011-11-06 13:59:00,12.5,15426.0,United Kingdom,Sunday,11,2011,4,6,12.5,False
574704,85066,CREAM SWEETHEART MINI CHEST,2,2011-11-06 14:02:00,12.75,15696.0,United Kingdom,Sunday,11,2011,4,6,25.5,False
574704,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,2,2011-11-06 14:02:00,12.75,15696.0,United Kingdom,Sunday,11,2011,4,6,25.5,False
574707,23314,VINTAGE CHRISTMAS TABLECLOTH,2,2011-11-06 14:08:00,12.5,17107.0,United Kingdom,Sunday,11,2011,4,6,25.0,False
574709,85066,CREAM SWEETHEART MINI CHEST,2,2011-11-06 14:14:00,12.75,17768.0,United Kingdom,Sunday,11,2011,4,6,25.5,False
